85418,18250
85418,19090
86290,19090
86290,19787
87349,19787
87349,20771
88066,20771
88066,21986
88463,21986
88463,22781
89434,22781
89434,23591
90412,23591
90412,24650
91025,24650
91025,25931
91254,25931
91254,26923
91962,26923
91962,28166
92198,28166
92198,28940
93359,28940
93359,30162
93623,30162
93623,31247
94173,31247
94173,32499
94314,32499
94314,33454
95216,33454
95216,34580
95692,34580
95692,35889
95596,35889
95596,36999
96114,36999
96114,38116
96649,38116
96649,39319
96857,39319
96857,40464
97338,40464
97338,41631
97767,41631
97767,42884
97695,42884
97695,44173
97221,44173
97221,45292
98160,45292
98160,46525
98102,46525
98102,47740
98289,47740
98289,48979
97634,48979
97634,50187
